,index,name,full_name,score
961,621,2304.pdf,train/2304.pdf,0.20641110693595763
962,196,1583.pdf,train/1583.pdf,0.20635214253748282
963,476,615.pdf,train/615.pdf,0.20631693614056862
964,513,2515.pdf,train/2515.pdf,0.20629676604452218
965,853,1284.pdf,train/1284.pdf,0.2062601491918854
966,711,1911.pdf,train/1911.pdf,0.20623740061904244
967,289,1435.pdf,train/1435.pdf,0.20619661889021088
968,295,1347.pdf,train/1347.pdf,0.20618786020945712
969,1635,445.pdf,train/445.pdf,0.20618309572118754
970,2116,3349.pdf,train/3349.pdf,0.2061697284689183
971,1047,263.pdf,train/263.pdf,0.20610243940148723
972,1335,2398.pdf,train/2398.pdf,0.20607020910198506
973,2617,1983.pdf,train/1983.pdf,0.20593186741795882
974,430,2474.pdf,train/2474.pdf,0.20585711650700517
975,1878,737.pdf,train/737.pdf,0.20583619676685122
976,2557,1411.pdf,train/1411.pdf,0.20583030038798023
977,1402,254.pdf,train/254.pdf,0.20582206161702774
978,1674,336.pdf,train/336.pdf,0.20576124744689248
979,2737,192.pdf,train/192.pdf,0.20573642737023315
980,259,2464.pdf,train/2464.pdf,0.2057234396950992
981,1667,1852.pdf,train/1852.pdf,0.20569443227699985
982,1158,460.pdf,train/460.pdf,0.20565113399761936
983,915,1279.pdf,train/1279.pdf,0.2056145031611948
984,1780,1261.pdf,train/1261.pdf,0.20548433029510582
985,2728,435.pdf,train/435.pdf,0.20546101472840617
986,560,3379.pdf,train/3379.pdf,0.20545656712626068
987,2032,1459.pdf,train/1459.pdf,0.20544427175063737
988,795,2362.pdf,train/2362.pdf,0.2054389359747335
989,275,2666.pdf,train/2666.pdf,0.2054367903276728
990,1118,2629.pdf,train/2629.pdf,0.20539199182969675
991,2520,1809.pdf,train/1809.pdf,0.20538904370811634
992,2045,2187.pdf,train/2187.pdf,0.20536142556460776
993,2358,3029.pdf,train/3029.pdf,0.20534621899459563
994,1624,684.pdf,train/684.pdf,0.205337314152141
995,2769,794.pdf,train/794.pdf,0.20533579848330888
996,2185,430.pdf,train/430.pdf,0.2052931273982305
997,709,249.pdf,train/249.pdf,0.20527542498584378
998,2731,2494.pdf,train/2494.pdf,0.2052255896745697
999,2544,1149.pdf,train/1149.pdf,0.2051869463889859
1000,1881,2796.pdf,train/2796.pdf,0.2051520218399054
1001,1237,502.pdf,train/502.pdf,0.20509690604719238
1002,784,1124.pdf,train/1124.pdf,0.20509587914230695
1003,2289,2083.pdf,train/2083.pdf,0.2050101312231528
1004,759,1440.pdf,train/1440.pdf,0.20492289970645547
1005,2136,3573.pdf,train/3573.pdf,0.20491922838086218
1006,839,1535.pdf,train/1535.pdf,0.20491773611910477
1007,1395,503.pdf,train/503.pdf,0.20491204556979617
1008,2260,546.pdf,train/546.pdf,0.20480587835453004
1009,1360,3327.pdf,train/3327.pdf,0.20466883409816533
1010,1580,1933.pdf,train/1933.pdf,0.20459427384145248
1011,1432,917.pdf,train/917.pdf,0.20455946361465907
1012,1832,2351.pdf,train/2351.pdf,0.20454211010759474
1013,1439,2801.pdf,train/2801.pdf,0.20452561259711735
1014,2791,1764.pdf,train/1764.pdf,0.20451044251008296
1015,2066,293.pdf,train/293.pdf,0.20450082457869975
1016,1640,2382.pdf,train/2382.pdf,0.20450052776271166
1017,969,3043.pdf,train/3043.pdf,0.20447868679558784
1018,875,1090.pdf,train/1090.pdf,0.20442621397512784
1019,1639,479.pdf,train/479.pdf,0.204419662970496
1020,794,3068.pdf,train/3068.pdf,0.20439423430383985
1021,1758,1705.pdf,train/1705.pdf,0.20438092232227814
1022,486,3347.pdf,train/3347.pdf,0.20437478543718152
1023,1457,863.pdf,train/863.pdf,0.2043504309431624
1024,1177,2172.pdf,train/2172.pdf,0.20433678146736095
1025,1838,1314.pdf,train/1314.pdf,0.20428044514602534
1026,2597,2736.pdf,train/2736.pdf,0.20425182121490382
1027,735,1520.pdf,train/1520.pdf,0.20422972452552757
1028,631,1427.pdf,train/1427.pdf,0.20422149041325457
1029,2762,179.pdf,train/179.pdf,0.20415380436973762
1030,1750,2224.pdf,train/2224.pdf,0.20409445326186487
1031,549,987.pdf,train/987.pdf,0.2040881305218882
1032,1735,1932.pdf,train/1932.pdf,0.20408721461233303
1033,1124,1877.pdf,train/1877.pdf,0.2040750451102107
1034,921,3283.pdf,train/3283.pdf,0.20407346235487867
1035,797,499.pdf,train/499.pdf,0.20399667282546768
1036,1382,1732.pdf,train/1732.pdf,0.20398660253786485
1037,2788,3167.pdf,train/3167.pdf,0.20394166612472325
1038,160,559.pdf,train/559.pdf,0.20389186987560776
1039,738,2983.pdf,train/2983.pdf,0.20386336938769942
1040,826,1482.pdf,train/1482.pdf,0.20385455616696668
1041,1879,723.pdf,train/723.pdf,0.20384826932282243
1042,1050,2598.pdf,train/2598.pdf,0.2037900945570359
1043,1839,680.pdf,train/680.pdf,0.2037710815512582
1044,171,215.pdf,train/215.pdf,0.2037630812909098
1045,707,1093.pdf,train/1093.pdf,0.20376042619089088
1046,2234,2081.pdf,train/2081.pdf,0.20374890787763678
1047,2309,630.pdf,train/630.pdf,0.2037018896867179
1048,1682,3248.pdf,train/3248.pdf,0.20368525030841703
1049,551,1585.pdf,train/1585.pdf,0.20366441085003828
1050,1435,2746.pdf,train/2746.pdf,0.2036347982192581
1051,1971,1316.pdf,train/1316.pdf,0.20359738146052156
1052,413,1425.pdf,train/1425.pdf,0.20353550394470218
1053,1146,1889.pdf,train/1889.pdf,0.20351708527215814
1054,1262,933.pdf,train/933.pdf,0.20350453745385835
1055,989,2639.pdf,train/2639.pdf,0.2034539079559918
1056,2073,2232.pdf,train/2232.pdf,0.20343131640876685
1057,1741,1088.pdf,train/1088.pdf,0.20339993892370817
1058,2735,2480.pdf,train/2480.pdf,0.20336136223885218
1059,1823,2379.pdf,train/2379.pdf,0.20325900950014775
1060,268,348.pdf,train/348.pdf,0.2031870328158172
1061,1163,1876.pdf,train/1876.pdf,0.20316212453929486
1062,1876,2741.pdf,train/2741.pdf,0.20313156370995347
1063,370,1592.pdf,train/1592.pdf,0.20311199206327757
1064,2711,3006.pdf,train/3006.pdf,0.20310204489816433
1065,11,1741.pdf,train/1741.pdf,0.2030785809195639
1066,390,1223.pdf,train/1223.pdf,0.2030591741824162
1067,2646,3600.pdf,train/3600.pdf,0.20303942225186947
1068,2458,3603.pdf,train/3603.pdf,0.2030219832482607
1069,1169,1447.pdf,train/1447.pdf,0.20301154804755103
1070,450,403.pdf,train/403.pdf,0.20296549516792842
1071,2207,2678.pdf,train/2678.pdf,0.20296146835219564
1072,1332,463.pdf,train/463.pdf,0.2027833855615907
1073,2324,1415.pdf,train/1415.pdf,0.20277710218828637
1074,1404,532.pdf,train/532.pdf,0.2027480431011265
1075,2283,3148.pdf,train/3148.pdf,0.2027389849192381
1076,1206,2006.pdf,train/2006.pdf,0.20271077830921344
1077,523,563.pdf,train/563.pdf,0.2026708535891957
1078,1159,474.pdf,train/474.pdf,0.20267000544829195
1079,1333,1691.pdf,train/1691.pdf,0.20266644603533496
1080,1679,875.pdf,train/875.pdf,0.2025907775385387
1081,292,2128.pdf,train/2128.pdf,0.20258813167891043
1082,693,2516.pdf,train/2516.pdf,0.20254645847095074
1083,2800,2537.pdf,train/2537.pdf,0.2025223444968096
1084,25,2937.pdf,train/2937.pdf,0.20250444276046314
1085,381,3408.pdf,train/3408.pdf,0.2024880661360482
1086,1227,514.pdf,train/514.pdf,0.20248655904367577
1087,2219,2724.pdf,train/2724.pdf,0.20241151710478616
1088,2506,3575.pdf,train/3575.pdf,0.2023082762093188
1089,1859,119.pdf,train/119.pdf,0.20225136417659254
1090,78,1153.pdf,train/1153.pdf,0.2022328982969843
1091,1429,3302.pdf,train/3302.pdf,0.20222950883329413
1092,1251,728.pdf,train/728.pdf,0.20222723038518145
1093,1828,1894.pdf,train/1894.pdf,0.20211052294792814
1094,1772,911.pdf,train/911.pdf,0.20209864729172838
1095,2390,2848.pdf,train/2848.pdf,0.2020157336972522
1096,2029,33.pdf,train/33.pdf,0.20197976981571317
1097,1125,475.pdf,train/475.pdf,0.20197224555760235
1098,2504,2643.pdf,train/2643.pdf,0.20196845851496945
1099,988,1318.pdf,train/1318.pdf,0.20192333566310108
1100,531,3190.pdf,train/3190.pdf,0.20191409389134937
1101,1707,2744.pdf,train/2744.pdf,0.20189677787471202
1102,2138,1402.pdf,train/1402.pdf,0.20189243401854723
1103,1655,2340.pdf,train/2340.pdf,0.20185603598901622
1104,237,2101.pdf,train/2101.pdf,0.2018331836957183
1105,1995,494.pdf,train/494.pdf,0.20175928055274614
1106,2154,419.pdf,train/419.pdf,0.20172848354057085
1107,2656,2907.pdf,train/2907.pdf,0.20169756777348644
1108,799,3054.pdf,train/3054.pdf,0.20169413373639228
1109,1496,490.pdf,train/490.pdf,0.2016807843760698
1110,1738,530.pdf,train/530.pdf,0.20164392984138832
1111,2059,2965.pdf,train/2965.pdf,0.2016339907139085
1112,1650,2427.pdf,train/2427.pdf,0.2015371221880387
1113,2500,3549.pdf,train/3549.pdf,0.2015089269296858
1114,2060,2971.pdf,train/2971.pdf,0.20149392931518176
1115,1508,453.pdf,train/453.pdf,0.20147399625941517
1116,2523,2455.pdf,train/2455.pdf,0.2014729113374904
1117,2665,3370.pdf,train/3370.pdf,0.20144257657507925
1118,635,1341.pdf,train/1341.pdf,0.20140860256268417
1119,241,1839.pdf,train/1839.pdf,0.20140065337773752
1120,2533,1612.pdf,train/1612.pdf,0.20139579364188978
1121,723,2954.pdf,train/2954.pdf,0.20138409316783593
1122,2414,779.pdf,train/779.pdf,0.20138347479590862
1123,1289,1479.pdf,train/1479.pdf,0.20134500839159294
1124,2315,2849.pdf,train/2849.pdf,0.2012910366445981
1125,2389,619.pdf,train/619.pdf,0.20128911737973063
1126,1389,1068.pdf,train/1068.pdf,0.20127280610004245
1127,736,1534.pdf,train/1534.pdf,0.20125343724055764
1128,296,638.pdf,train/638.pdf,0.2012458114808917
1129,467,66.pdf,train/66.pdf,0.20123039419181452
1130,2292,3389.pdf,train/3389.pdf,0.20122801283550676
1131,1089,2985.pdf,train/2985.pdf,0.20121659752185223
1132,841,3444.pdf,train/3444.pdf,0.20120863507351416
1133,1929,2958.pdf,train/2958.pdf,0.20113199500454998
1134,2209,96.pdf,train/96.pdf,0.20112519606880536
1135,651,3581.pdf,train/3581.pdf,0.20107858399899087
1136,1250,3642.pdf,train/3642.pdf,0.20105269989063987
1137,1602,1516.pdf,train/1516.pdf,0.20099708662453697
1138,2124,633.pdf,train/633.pdf,0.2009853974419762
1139,58,3552.pdf,train/3552.pdf,0.20096363775012735
1140,1400,1915.pdf,train/1915.pdf,0.20095889265459213
1141,876,510.pdf,train/510.pdf,0.20092894604804368
1142,2629,218.pdf,train/218.pdf,0.20087414537258294
1143,136,3341.pdf,train/3341.pdf,0.20086228445833926
1144,2027,1317.pdf,train/1317.pdf,0.20083270420228258
1145,2752,2899.pdf,train/2899.pdf,0.2008310516091118
1146,1056,273.pdf,train/273.pdf,0.20078307177849977
1147,207,2061.pdf,train/2061.pdf,0.20071831638364954
1148,1809,2393.pdf,train/2393.pdf,0.2005842690354319
1149,377,2070.pdf,train/2070.pdf,0.20057917944236064
1150,2201,3214.pdf,train/3214.pdf,0.2005627917831028
1151,2492,2858.pdf,train/2858.pdf,0.20055989698284124
1152,726,1291.pdf,train/1291.pdf,0.20055328343157136
1153,1547,3465.pdf,train/3465.pdf,0.2005201290661083
1154,2643,597.pdf,train/597.pdf,0.20049739805853256
1155,1578,531.pdf,train/531.pdf,0.20048752435483908
1156,2501,2131.pdf,train/2131.pdf,0.2004866313815984
1157,1967,2179.pdf,train/2179.pdf,0.20041904880469105
1158,1391,2575.pdf,train/2575.pdf,0.20038494451458955
1159,2125,2876.pdf,train/2876.pdf,0.2003363345385689
1160,2102,3639.pdf,train/3639.pdf,0.20032028793001178
1161,1523,2169.pdf,train/2169.pdf,0.20031897376153274
1162,603,2305.pdf,train/2305.pdf,0.2002767854581389
1163,2084,545.pdf,train/545.pdf,0.2002744343370842
1164,342,214.pdf,train/214.pdf,0.20026227351396075
1165,420,1800.pdf,train/1800.pdf,0.20025883955287985
1166,2126,155.pdf,train/155.pdf,0.20022518696387748
1167,2402,962.pdf,train/962.pdf,0.20022304809024014
1168,1773,2032.pdf,train/2032.pdf,0.2002184671937426
1169,818,1327.pdf,train/1327.pdf,0.20018857720865701
1170,545,3621.pdf,train/3621.pdf,0.2001795238126625
1171,1531,2196.pdf,train/2196.pdf,0.2001267796240032
1172,1935,1538.pdf,train/1538.pdf,0.19996448741832631
1173,650,2853.pdf,train/2853.pdf,0.1998906648493934
1174,2486,3415.pdf,train/3415.pdf,0.19984156975143305
1175,2527,2327.pdf,train/2327.pdf,0.1998374685913378
1176,427,1828.pdf,train/1828.pdf,0.19983713098489983
1177,2732,409.pdf,train/409.pdf,0.19982006345581058
1178,1265,1243.pdf,train/1243.pdf,0.1998028545573373
1179,1041,3645.pdf,train/3645.pdf,0.19979142683565007
1180,1830,2437.pdf,train/2437.pdf,0.19976273035631795
1181,1998,1667.pdf,train/1667.pdf,0.19970994567626124
1182,465,2105.pdf,train/2105.pdf,0.19962003154172156
1183,1217,3132.pdf,train/3132.pdf,0.19960842888049257
1184,73,362.pdf,train/362.pdf,0.19956576716125993
1185,2313,142.pdf,train/142.pdf,0.19954921213761428
1186,2440,221.pdf,train/221.pdf,0.19951139194008677
1187,1581,2584.pdf,train/2584.pdf,0.1995038006661294
1188,1851,30.pdf,train/30.pdf,0.19948760828133275
1189,2623,224.pdf,train/224.pdf,0.1994630791226552
1190,2397,976.pdf,train/976.pdf,0.19942602072127588
1191,2805,1957.pdf,train/1957.pdf,0.19940537733122307
1192,2241,1985.pdf,train/1985.pdf,0.199386474594413
1193,557,950.pdf,train/950.pdf,0.19938600377576535
1194,1869,2755.pdf,train/2755.pdf,0.19937318763342557
1195,257,2317.pdf,train/2317.pdf,0.19935805701770065
1196,213,3592.pdf,train/3592.pdf,0.1993560155709811
1197,2763,1572.pdf,train/1572.pdf,0.19935402759042292
1198,1938,2743.pdf,train/2743.pdf,0.19934112964312123
1199,881,3122.pdf,train/3122.pdf,0.19932524544952915
1200,1944,1510.pdf,train/1510.pdf,0.19931289251042056
1201,2749,1348.pdf,train/1348.pdf,0.1992411516459963
1202,765,1468.pdf,train/1468.pdf,0.19913144258160637
1203,2751,2641.pdf,train/2641.pdf,0.19913066871534274
1204,692,2270.pdf,train/2270.pdf,0.19899671474197617
1205,6,558.pdf,train/558.pdf,0.1989930282556738
1206,274,1838.pdf,train/1838.pdf,0.19896981490534105
1207,2378,3565.pdf,train/3565.pdf,0.19886365287964966
1208,2230,1563.pdf,train/1563.pdf,0.1988454228127401
1209,863,3120.pdf,train/3120.pdf,0.19882736634952117
1210,753,2834.pdf,train/2834.pdf,0.19882037632259167
1211,2659,965.pdf,train/965.pdf,0.19878813491506908
1212,623,2489.pdf,train/2489.pdf,0.1987582100982626
1213,1670,2397.pdf,train/2397.pdf,0.1986365099306338
1214,627,1194.pdf,train/1194.pdf,0.1986272244152629
1215,661,3436.pdf,train/3436.pdf,0.19859259413521907
1216,2476,3429.pdf,train/3429.pdf,0.19854478691079913
1217,1135,2365.pdf,train/2365.pdf,0.19853869974291213
1218,39,1219.pdf,train/1219.pdf,0.1985385613267935
1219,904,3334.pdf,train/3334.pdf,0.19852004840763413
1220,2119,974.pdf,train/974.pdf,0.1985055711050252
1221,786,2363.pdf,train/2363.pdf,0.1983438735039066
1222,1749,2542.pdf,train/2542.pdf,0.1983351236331912
1223,313,2048.pdf,train/2048.pdf,0.1981690096854319
1224,151,2513.pdf,train/2513.pdf,0.19815903454995998
1225,2047,1277.pdf,train/1277.pdf,0.19814770953044908
1226,436,3030.pdf,train/3030.pdf,0.19812116624570655
1227,119,2881.pdf,train/2881.pdf,0.19809689084548035
1228,2291,2097.pdf,train/2097.pdf,0.19806285405738722
1229,1634,451.pdf,train/451.pdf,0.19804196052563203
1230,41,2704.pdf,train/2704.pdf,0.19803639671530401
1231,2585,3414.pdf,train/3414.pdf,0.19796395421770588
1232,1160,3091.pdf,train/3091.pdf,0.19795510587401555
1233,1628,3249.pdf,train/3249.pdf,0.19795170219418565
1234,1074,2946.pdf,train/2946.pdf,0.19781118036567918
1235,371,3391.pdf,train/3391.pdf,0.19774896017313767
1236,796,2404.pdf,train/2404.pdf,0.19768772691453113
1237,1723,2234.pdf,train/2234.pdf,0.19766656618733655
1238,2421,2531.pdf,train/2531.pdf,0.19766183271047008
1239,1999,1101.pdf,train/1101.pdf,0.19765302408835478
1240,1538,2800.pdf,train/2800.pdf,0.1976510572941347
1241,2512,1376.pdf,train/1376.pdf,0.19762396422914463
1242,2521,345.pdf,train/345.pdf,0.19762084135863908
1243,2515,2496.pdf,train/2496.pdf,0.1976197145580541
1244,355,2266.pdf,train/2266.pdf,0.19757053358669394
1245,1213,3495.pdf,train/3495.pdf,0.19755252890232258
1246,705,513.pdf,train/513.pdf,0.19754615449154997
1247,2237,752.pdf,train/752.pdf,0.19753184575940216
1248,120,3547.pdf,train/3547.pdf,0.19752695469994586
1249,778,1871.pdf,train/1871.pdf,0.19747481801708203
1250,1714,1517.pdf,train/1517.pdf,0.19747468222491893
1251,800,1657.pdf,train/1657.pdf,0.19745266027897052
1252,2686,2126.pdf,train/2126.pdf,0.1973899333655946
1253,1805,859.pdf,train/859.pdf,0.19737368109035278
1254,758,3525.pdf,train/3525.pdf,0.1973372303527373
1255,2391,625.pdf,train/625.pdf,0.19729371852234678
1256,414,1431.pdf,train/1431.pdf,0.19726276756866962
1257,1779,3476.pdf,train/3476.pdf,0.19724342950135312
1258,2505,806.pdf,train/806.pdf,0.19722860121601793
1259,155,1032.pdf,train/1032.pdf,0.19721856065387222
1260,964,1669.pdf,train/1669.pdf,0.1971306375054976
1261,2736,3211.pdf,train/3211.pdf,0.19701371569325948
1262,2110,1204.pdf,train/1204.pdf,0.1970000847938908
1263,2746,2655.pdf,train/2655.pdf,0.19686149978429598
1264,2336,426.pdf,train/426.pdf,0.1968368340529574
1265,328,764.pdf,train/764.pdf,0.19682456887047484
1266,684,1751.pdf,train/1751.pdf,0.1968241572450579
1267,48,2857.pdf,train/2857.pdf,0.19677864672166537
1268,2204,1417.pdf,train/1417.pdf,0.19668660386986972
1269,2704,346.pdf,train/346.pdf,0.1966706832396481
1270,2415,751.pdf,train/751.pdf,0.19660522995938462
1271,1665,493.pdf,train/493.pdf,0.1965860996369826
1272,491,2703.pdf,train/2703.pdf,0.1964927923925883
1273,1577,243.pdf,train/243.pdf,0.19649149654301623
1274,409,2662.pdf,train/2662.pdf,0.19647432374684987
1275,2516,2482.pdf,train/2482.pdf,0.19647082090964324
1276,1334,1849.pdf,train/1849.pdf,0.19642960662898923
1277,1,1782.pdf,train/1782.pdf,0.1964292630550167
1278,109,3209.pdf,train/3209.pdf,0.19641365894166854
1279,2744,2.pdf,train/2.pdf,0.19640943661427776
1280,2298,793.pdf,train/793.pdf,0.1963659748533837
1281,179,2539.pdf,train/2539.pdf,0.1963576990254793
1282,2684,1349.pdf,train/1349.pdf,0.19632214297853376
1283,570,603.pdf,train/603.pdf,0.19632014605887996
1284,497,761.pdf,train/761.pdf,0.19630827733034023
1285,2096,586.pdf,train/586.pdf,0.1962831117908502
1286,1165,1335.pdf,train/1335.pdf,0.19627023846585306
1287,2353,2323.pdf,train/2323.pdf,0.19626322624568915
1288,2640,2522.pdf,train/2522.pdf,0.1962426309060299
1289,807,300.pdf,train/300.pdf,0.19624028651384692
1290,1969,3501.pdf,train/3501.pdf,0.1960783556524951
1291,1692,1305.pdf,train/1305.pdf,0.196074401299639
1292,391,628.pdf,train/628.pdf,0.19604435774202986
1293,672,1590.pdf,train/1590.pdf,0.1960439105446571
1294,618,1157.pdf,train/1157.pdf,0.1960428482767813
1295,2615,581.pdf,train/581.pdf,0.19601916572857203
1296,1214,2947.pdf,train/2947.pdf,0.19600459181447966
1297,1196,1527.pdf,train/1527.pdf,0.19593621089868396
1298,1799,695.pdf,train/695.pdf,0.1959336634746108
1299,163,1797.pdf,train/1797.pdf,0.1958794596003125
1300,2016,1840.pdf,train/1840.pdf,0.19587162762292404
1301,1824,482.pdf,train/482.pdf,0.1957828206717495
1302,1084,930.pdf,train/930.pdf,0.19578130926227771
1303,2451,2521.pdf,train/2521.pdf,0.19578069956919042
1304,2538,387.pdf,train/387.pdf,0.19577065052722353
1305,2099,1984.pdf,train/1984.pdf,0.19574104308260762
1306,1798,1301.pdf,train/1301.pdf,0.19566612778050446
1307,2057,3448.pdf,train/3448.pdf,0.1956544729047632
1308,2605,2093.pdf,train/2093.pdf,0.19558888604833466
1309,1091,1254.pdf,train/1254.pdf,0.19558420095902715
1310,2218,2863.pdf,train/2863.pdf,0.19557750826205045
1311,2760,93.pdf,train/93.pdf,0.19556877472083994
1312,2296,1213.pdf,train/1213.pdf,0.19554252566648198
1313,137,3355.pdf,train/3355.pdf,0.19553050866164143
1314,481,1544.pdf,train/1544.pdf,0.19544858181921038
1315,708,507.pdf,train/507.pdf,0.19543534427696793
1316,1914,2227.pdf,train/2227.pdf,0.19542209418547385
1317,327,1596.pdf,train/1596.pdf,0.1953887539992062
1318,37,2076.pdf,train/2076.pdf,0.19538478399512882
1319,1507,1851.pdf,train/1851.pdf,0.19534715005240583
1320,1792,1329.pdf,train/1329.pdf,0.1953287646741384
1321,1239,2212.pdf,train/2212.pdf,0.19532826418322902
1322,1017,2995.pdf,train/2995.pdf,0.19519203169925362
1323,315,1541.pdf,train/1541.pdf,0.19515139749119836
1324,2267,1944.pdf,train/1944.pdf,0.19514783316622142
1325,2459,3617.pdf,train/3617.pdf,0.19508931273500585
1326,1661,3062.pdf,train/3062.pdf,0.19508237363301414
1327,576,1368.pdf,train/1368.pdf,0.19501546851571566
1328,70,2499.pdf,train/2499.pdf,0.19500084195930248
1329,2472,966.pdf,train/966.pdf,0.1949713115282426
1330,2077,536.pdf,train/536.pdf,0.19495337837305016
1331,1517,3539.pdf,train/3539.pdf,0.1949489650006343
1332,2647,2278.pdf,train/2278.pdf,0.19494193662612355
1333,1855,125.pdf,train/125.pdf,0.19492021508331742
1334,1455,3510.pdf,train/3510.pdf,0.1949181984303183
1335,2626,1940.pdf,train/1940.pdf,0.19476591966305445
1336,2489,85.pdf,train/85.pdf,0.19475000696204053
1337,1907,279.pdf,train/279.pdf,0.19468238401085475
1338,227,3551.pdf,train/3551.pdf,0.19460107396015003
1339,1480,491.pdf,train/491.pdf,0.19459049177301932
1340,2330,803.pdf,train/803.pdf,0.19458794058293818
1341,469,72.pdf,train/72.pdf,0.19455999939302457
1342,1481,1105.pdf,train/1105.pdf,0.19454271422029357
1343,131,2711.pdf,train/2711.pdf,0.19453384667028537
1344,2277,1005.pdf,train/1005.pdf,0.19451761891629546
1345,1615,109.pdf,train/109.pdf,0.1944761789218156
1346,2384,1400.pdf,train/1400.pdf,0.19446735084393288
1347,2254,3189.pdf,train/3189.pdf,0.1944478035703895
1348,2757,637.pdf,train/637.pdf,0.1944344477233697
1349,1350,3290.pdf,train/3290.pdf,0.19442720847092124
1350,1801,2608.pdf,train/2608.pdf,0.1944200689751536
1351,539,2517.pdf,train/2517.pdf,0.1944055533513964
1352,748,103.pdf,train/103.pdf,0.19434530542909348
1353,177,1965.pdf,train/1965.pdf,0.19427985187641897
1354,2461,1766.pdf,train/1766.pdf,0.19425218793024263
1355,1181,2199.pdf,train/2199.pdf,0.19424598223118103
1356,330,3168.pdf,train/3168.pdf,0.194243434761426
1357,1418,2544.pdf,train/2544.pdf,0.19422659767213873
1358,781,1656.pdf,train/1656.pdf,0.19419083276954532
1359,1529,3505.pdf,train/3505.pdf,0.1941603527144881
1360,1942,1262.pdf,train/1262.pdf,0.19413910433546405
1361,2803,227.pdf,train/227.pdf,0.1940062436933801
1362,525,239.pdf,train/239.pdf,0.19399318752096853
1363,908,2994.pdf,train/2994.pdf,0.19396092918464342
1364,246,1805.pdf,train/1805.pdf,0.19393710681012438
1365,1562,2579.pdf,train/2579.pdf,0.19391635957624867
1366,1188,2833.pdf,train/2833.pdf,0.19389999063160937
1367,356,3178.pdf,train/3178.pdf,0.19383131126828243
1368,1242,1069.pdf,train/1069.pdf,0.19382909138843024
1369,2452,1028.pdf,train/1028.pdf,0.19374786944951153
1370,1461,1449.pdf,train/1449.pdf,0.1936990750490626
1371,1810,2387.pdf,train/2387.pdf,0.19365207891773917
1372,1283,2602.pdf,train/2602.pdf,0.19362516932373666
1373,1152,2364.pdf,train/2364.pdf,0.19357728341634967
1374,1007,2017.pdf,train/2017.pdf,0.19356768048196568
1375,1000,3282.pdf,train/3282.pdf,0.19349907323483548
1376,2579,84.pdf,train/84.pdf,0.19349808644371508
1377,2094,3163.pdf,train/3163.pdf,0.19346716124652474
1378,2269,585.pdf,train/585.pdf,0.19346439714693386
1379,1399,271.pdf,train/271.pdf,0.19343698533979384
1380,1456,23.pdf,train/23.pdf,0.19341593692075426
1381,1001,101.pdf,train/101.pdf,0.1934158523427143
1382,1712,3466.pdf,train/3466.pdf,0.19339975983216615
1383,678,3393.pdf,train/3393.pdf,0.193392737166195
1384,398,1394.pdf,train/1394.pdf,0.1933289614145047
1385,383,3420.pdf,train/3420.pdf,0.19329542014780846
1386,1397,1083.pdf,train/1083.pdf,0.19321196717178948
1387,1509,335.pdf,train/335.pdf,0.19320121776768032
1388,1029,707.pdf,train/707.pdf,0.19318067246271378
1389,541,3153.pdf,train/3153.pdf,0.19304933606393412
1390,2295,3404.pdf,train/3404.pdf,0.1930095687537373
1391,2303,1549.pdf,train/1549.pdf,0.19299038970711851
1392,581,2675.pdf,train/2675.pdf,0.19296665058963003
1393,100,439.pdf,train/439.pdf,0.19294800013805422
1394,267,1810.pdf,train/1810.pdf,0.19292328762398964
1395,2655,742.pdf,train/742.pdf,0.1928749755712388
1396,382,1237.pdf,train/1237.pdf,0.19283854080788188
1397,1199,1533.pdf,train/1533.pdf,0.19280339147470343
1398,236,2667.pdf,train/2667.pdf,0.1927949917437225
1399,53,1437.pdf,train/1437.pdf,0.1927554215991198
1400,706,1087.pdf,train/1087.pdf,0.19267879120178724
1401,636,1355.pdf,train/1355.pdf,0.19264940336691344
1402,896,3491.pdf,train/3491.pdf,0.19262523340075705
1403,2761,3588.pdf,train/3588.pdf,0.1925976893683536
1404,1014,1522.pdf,train/1522.pdf,0.19259684504378918
1405,949,3081.pdf,train/3081.pdf,0.19259600920248682
1406,2393,143.pdf,train/143.pdf,0.19257396097544657
1407,2279,2524.pdf,train/2524.pdf,0.1925720015620257
1408,1083,2775.pdf,train/2775.pdf,0.19255820221281814
1409,1958,866.pdf,train/866.pdf,0.19252528990259524
1410,2285,744.pdf,train/744.pdf,0.19252171501525828
1411,68,2116.pdf,train/2116.pdf,0.19250491511140713
1412,2147,2651.pdf,train/2651.pdf,0.19249917331433192
1413,271,412.pdf,train/412.pdf,0.19247458288351613
1414,1375,701.pdf,train/701.pdf,0.19243998665544118
1415,1140,1650.pdf,train/1650.pdf,0.19239530416336884
1416,4,1966.pdf,train/1966.pdf,0.19238819453202607
1417,1793,2620.pdf,train/2620.pdf,0.19237226710677846
1418,994,3533.pdf,train/3533.pdf,0.19237197991562863
1419,2143,1358.pdf,train/1358.pdf,0.1923187405605324
1420,442,3025.pdf,train/3025.pdf,0.1923123830411241
1421,1358,3441.pdf,train/3441.pdf,0.192307034415964
1422,1510,321.pdf,train/321.pdf,0.19229493646906187
1423,1285,13.pdf,train/13.pdf,0.1921936605439604
1424,1189,886.pdf,train/886.pdf,0.19218205871348557
1425,1711,929.pdf,train/929.pdf,0.19217384585487854
1426,2784,3601.pdf,train/3601.pdf,0.19216580640934153
